groupi	groupj	w
1.038.O.	1.131.O.	1
1.038.O.	1.132.O.	5
1.038.O.	1.133.O.	7
1.038.O.	1.134.O.	3
1.038.O.	1.135.O.	17
1.038.O.	1.136.O.	1
1.038.O.	1.137.O.	15
1.038.O.	1.142.O.	1
1.038.O.	1.143.O.	13
1.038.O.	1.144.O.	26
1.038.O.	1.147.O.	7
1.038.O.	1.148.O.	3
1.038.O.	1.149.O.	14
1.038.O.	1.150.O.	2
1.038.O.	1.151.O.	1
1.038.O.	1.152.O.	2
1.038.O.	1.154.O.	4
1.038.O.	1.155.O.	2
1.038.O.	1.156.O.	1
1.038.O.	1.157.O.	1
1.038.O.	1.158.O.	2
1.038.O.	1.159.O.	1
1.038.O.	1.160.O.	1
1.038.O.	1.161.O.	4
1.038.O.	1.162.O.	7
1.038.O.	1.164.O.	3
1.038.O.	1.165.O.	2
1.038.O.	1.167.O.	3
1.038.O.	1.168.O.	3
1.038.O.	1.170.O.	1
1.038.O.	1.171.O.	1
1.038.O.	1.172.O.	4
1.038.O.	1.173.O.	13
1.038.O.	1.174.O.	3
1.038.O.	1.175.O.	3
1.038.O.	1.176.O.	2
1.038.O.	1.177.O.	23
1.038.O.	1.178.O.	14
1.038.O.	1.181.O.	5
1.038.O.	1.182.O.	3
1.038.O.	1.183.O.	3
1.038.O.	1.184.A.	2
1.038.O.	1.186.O.	14
1.038.O.	1.187.O.	2
1.038.O.	1.189.B.	4
1.038.O.	1.189.C.	4
1.038.O.	1.189.O.	4
1.038.O.	1.191.O.	2
1.038.O.	1.193.O.	3
1.038.O.	1.194.O.	1
1.038.O.	1.195.O.	2
1.038.O.	1.196.O.	2
1.038.O.	1.198.A.	14
1.038.O.	1.198.B.	14
1.038.O.	1.199.A.	12
1.038.O.	1.199.B.	12
1.038.O.	1.200.O.	1
1.038.O.	1.201.B.	2
1.038.O.	1.205.O.	2
1.038.O.	1.206.O.	2
1.038.O.	1.210.O.	3
1.038.O.	1.211.A.	2
1.038.O.	1.211.B.	2
1.038.O.	1.213.O.	18
1.038.O.	1.214.O.	4
1.038.O.	1.216.O.	16
1.038.O.	1.217.O.	1
1.038.O.	1.219.O.	1
1.038.O.	1.223.O.	3
1.038.O.	1.225.O.	3
1.038.O.	1.226.O.	5
1.038.O.	1.228.O.	2
1.038.O.	1.231.O.	13
1.038.O.	1.232.O.	4
1.038.O.	1.233.A.	4
1.038.O.	1.233.B.	4
1.038.O.	1.236.O.	16
1.038.O.	1.237.A.	1
1.038.O.	1.237.B.	1
1.038.O.	1.238.A.	1
1.038.O.	1.238.B.	1
1.038.O.	1.239.O.	4
1.038.O.	1.240.O.	2
1.038.O.	1.242.O.	5
1.038.O.	1.243.O.	13
1.038.O.	1.244.A.	1
1.038.O.	1.245.O.	1
1.038.O.	1.246.O.	2
1.038.O.	1.247.A.	6
1.038.O.	1.247.B.	6
1.038.O.	1.248.O.	13
1.038.O.	1.250.O.	1
1.038.O.	1.251.O.	2
1.038.O.	1.255.O.	1
1.038.O.	1.256.O.	12
1.038.O.	1.259.O.	2
1.038.O.	1.263.A.	12
1.038.O.	1.263.B.	12
1.038.O.	1.265.O.	20
1.038.O.	1.266.O.	4
1.038.O.	1.267.O.	2
1.038.O.	1.268.A.	1
1.038.O.	1.268.B.	1
1.038.O.	1.269.O.	2
1.038.O.	1.270.A.	1
1.038.O.	1.270.B.	1
1.038.O.	1.271.A.	1
1.038.O.	1.271.B.	1
1.038.O.	1.272.O.	1
1.038.O.	1.273.O.	12
1.038.O.	1.274.O.	2
1.038.O.	1.275.O.	4
1.038.O.	1.276.O.	14
1.038.O.	1.277.A.	1
1.038.O.	1.277.B.	1
1.038.O.	1.278.O.	16
1.038.O.	1.280.O.	1
1.038.O.	1.281.O.	1
1.038.O.	1.282.A.	1
1.038.O.	1.283.A.	1
1.038.O.	1.283.B.	1
1.038.O.	1.283.C.	1
1.038.O.	1.284.A.	2
1.038.O.	1.285.O.	1
1.038.O.	1.286.O.	12
1.038.O.	1.287.O.	1
1.038.O.	1.291.O.	3
1.038.O.	12G01.O.	20
1.038.O.	2.058.O.	1
1.038.O.	2.095.A.	28
1.038.O.	2.095.B.	28
1.038.O.	2.130.O.	2
1.038.O.	2.159.A.	1
1.038.O.	2.159.B.	1
1.038.O.	3.058.O.	1
1.039.O.	1.042.O.	31
1.039.O.	1.047.O.	3
1.039.O.	1.052.A.	1
1.039.O.	1.054.O.	9
1.039.O.	1.056.O.	1
1.039.O.	1.060.A.	1
1.039.O.	1.061.O.	57
1.039.O.	1.063.O.	1
1.039.O.	1.064.O.	4
1.039.O.	1.066.O.	1
1.039.O.	1.067.O.	53
1.039.O.	1.068.O.	1
1.039.O.	1.071.A.	26
1.039.O.	1.074.O.	4
1.039.O.	1.075.O.	2
1.039.O.	1.076.O.	2
1.039.O.	1.079.O.	45
1.039.O.	1.082.O.	4
1.039.O.	1.084.O.	3
1.039.O.	1.085.O.	5
1.039.O.	1.087.A.	1
1.039.O.	1.088.O.	1
1.039.O.	1.089.O.	2
1.039.O.	1.090.B.	43
1.039.O.	1.091.O.	50
1.039.O.	1.093.O.	2
1.039.O.	1.094.O.	2
1.039.O.	1.097.O.	1
1.039.O.	1.098.O.	2
1.039.O.	1.100.O.	1
1.039.O.	1.101.O.	3
1.039.O.	1.103.O.	1
1.039.O.	1.105.O.	4
1.039.O.	1.106.O.	4
1.039.O.	1.108.O.	4
1.039.O.	1.110.O.	1
1.039.O.	1.111.A.	2
1.039.O.	1.111.B.	2
1.039.O.	1.112.O.	22
1.039.O.	1.113.A.	3
1.039.O.	1.115.A.	3
1.039.O.	1.115.B.	3
1.039.O.	1.116.O.	4
1.039.O.	1.117.O.	1
1.039.O.	1.118.A.	1
1.039.O.	1.118.B.	1
1.039.O.	1.119.O.	14
1.039.O.	1.121.O.	1
1.039.O.	1.122.A.	4
1.039.O.	1.122.B.	4
1.039.O.	1.123.O.	2
1.039.O.	1.124.O.	1
1.039.O.	1.127.O.	20
1.039.O.	1.131.O.	4
1.039.O.	1.132.O.	3
1.039.O.	1.133.O.	4
1.039.O.	1.134.O.	6
1.039.O.	1.135.O.	18
1.039.O.	1.136.O.	1
1.039.O.	1.137.O.	20
1.039.O.	1.142.O.	1
1.039.O.	1.143.O.	14
1.039.O.	1.144.O.	24
1.039.O.	1.147.O.	4
1.039.O.	1.148.O.	3
1.039.O.	1.149.O.	5
1.039.O.	1.150.O.	1
1.039.O.	1.151.O.	1
1.039.O.	1.152.O.	1
1.039.O.	1.154.O.	3
1.039.O.	1.155.O.	2
1.039.O.	1.156.O.	1
1.039.O.	1.157.O.	4
1.039.O.	1.158.O.	1
1.039.O.	1.159.O.	1
1.039.O.	1.160.O.	1
1.039.O.	1.161.O.	1
1.039.O.	1.162.O.	4
1.039.O.	1.164.O.	2
1.039.O.	1.165.O.	4
1.039.O.	1.167.O.	1
1.039.O.	1.168.O.	3
1.039.O.	1.171.O.	1
1.039.O.	1.172.O.	4
1.039.O.	1.173.O.	4
1.039.O.	1.175.O.	1
1.039.O.	1.176.O.	5
1.039.O.	1.177.O.	18
1.039.O.	1.178.O.	16
1.039.O.	1.181.O.	4
1.039.O.	1.182.O.	3
1.039.O.	1.183.O.	3
1.039.O.	1.184.A.	4
1.039.O.	1.186.O.	5
1.039.O.	1.189.B.	5
1.039.O.	1.189.C.	5
1.039.O.	1.189.O.	5
1.039.O.	1.191.O.	1
1.039.O.	1.194.O.	1
1.039.O.	1.195.O.	1
1.039.O.	1.196.O.	1
1.039.O.	1.197.A.	3
1.039.O.	1.198.A.	19
1.039.O.	1.198.B.	19
1.039.O.	1.199.A.	3
1.039.O.	1.199.B.	3
1.039.O.	1.200.O.	1
1.039.O.	1.201.B.	2
1.039.O.	1.205.O.	3
1.039.O.	1.206.O.	5
1.039.O.	1.207.B.	1
1.039.O.	1.210.O.	2
1.039.O.	1.211.A.	3
1.039.O.	1.211.B.	3
1.039.O.	1.213.O.	20
1.039.O.	1.214.O.	4
1.039.O.	1.216.O.	15
1.039.O.	1.217.O.	1
1.039.O.	1.219.O.	1
1.039.O.	1.223.O.	1
1.039.O.	1.225.O.	1
1.039.O.	1.226.O.	3
1.039.O.	1.228.O.	4
1.039.O.	1.231.O.	14
1.039.O.	1.233.A.	4
1.039.O.	1.233.B.	4
1.039.O.	1.236.O.	17
1.039.O.	1.237.A.	1
1.039.O.	1.237.B.	1
1.039.O.	1.239.O.	2
1.039.O.	1.240.O.	2
1.039.O.	1.242.O.	4
1.039.O.	1.243.O.	3
1.039.O.	1.246.O.	1
1.039.O.	1.247.A.	3
1.039.O.	1.247.B.	3
1.039.O.	1.248.O.	3
1.039.O.	1.251.O.	2
1.039.O.	1.256.O.	3
1.039.O.	1.259.O.	2
1.039.O.	1.263.A.	3
1.039.O.	1.263.B.	3
1.039.O.	1.265.O.	18
1.039.O.	1.266.O.	4
1.039.O.	1.267.O.	1
1.039.O.	1.268.A.	1
1.039.O.	1.268.B.	1
1.039.O.	1.269.O.	1
1.039.O.	1.270.A.	1
1.039.O.	1.270.B.	1
1.039.O.	1.271.A.	1
1.039.O.	1.271.B.	1
1.039.O.	1.272.O.	1
1.039.O.	1.273.O.	3
1.039.O.	1.274.O.	1
1.039.O.	1.275.O.	7
1.039.O.	1.276.O.	14
1.039.O.	1.277.A.	1
1.039.O.	1.277.B.	1
1.039.O.	1.278.O.	5
1.039.O.	1.280.O.	1
1.039.O.	1.281.O.	1
1.039.O.	1.282.A.	1
1.039.O.	1.283.A.	1
1.039.O.	1.283.B.	1
1.039.O.	1.283.C.	1
1.039.O.	1.284.A.	5
1.039.O.	1.286.O.	4
1.039.O.	1.287.O.	4
1.039.O.	1.289.A.	3
1.039.O.	1.291.O.	2
1.039.O.	12G01.O.	43
1.039.O.	2.044.O.	1
1.039.O.	2.095.A.	18
1.039.O.	2.095.B.	18
1.039.O.	2.117.O.	1
1.039.O.	2.130.O.	1
1.039.O.	2.159.A.	1
1.039.O.	2.159.B.	1
1.040.O.	1.043.O.	18
1.040.O.	1.044.O.	18
1.040.O.	1.048.O.	18
1.040.O.	1.057.O.	18
1.040.O.	1.062.O.	21
1.040.O.	1.069.O.	21
1.040.O.	1.080.O.	18
1.040.O.	1.095.O.	18
1.040.O.	1.102.O.	18
1.040.O.	1.107.A.	18
1.040.O.	1.107.B.	18
1.040.O.	1.107.C.	18
1.040.O.	1.125.O.	21
1.040.O.	1.136.O.	1
1.040.O.	1.141.A.	18
1.040.O.	1.142.O.	1
1.040.O.	1.156.O.	1
1.040.O.	1.159.O.	1
1.040.O.	1.217.O.	1
1.040.O.	1.219.O.	1
1.040.O.	1.249.A.	5
1.040.O.	1.249.B.	5
1.040.O.	2.092.O.	21
1.040.O.	2.159.A.	1
1.040.O.	2.159.B.	1
1.042.O.	1.046.O.	1
1.042.O.	1.047.O.	1
1.042.O.	1.052.A.	2
1.042.O.	1.054.O.	32
1.042.O.	1.060.A.	1
1.042.O.	1.061.O.	33
1.042.O.	1.063.O.	1
1.042.O.	1.064.O.	2
1.042.O.	1.067.O.	37
1.042.O.	1.071.A.	57
1.042.O.	1.074.O.	2
1.042.O.	1.075.O.	10
1.042.O.	1.076.O.	1
1.042.O.	1.079.O.	26
1.042.O.	1.082.O.	3
1.042.O.	1.084.O.	3
1.042.O.	1.085.O.	3
1.042.O.	1.086.O.	1
1.042.O.	1.087.A.	3
1.042.O.	1.088.O.	1
1.042.O.	1.089.O.	2
1.042.O.	1.090.B.	20
1.042.O.	1.091.O.	30
1.042.O.	1.093.O.	10
1.042.O.	1.094.O.	10
1.042.O.	1.097.O.	3
1.042.O.	1.098.O.	2
1.042.O.	1.100.O.	3
1.042.O.	1.101.O.	2
1.042.O.	1.103.O.	1
1.042.O.	1.105.O.	15
1.042.O.	1.106.O.	15
1.042.O.	1.108.O.	2
1.042.O.	1.110.O.	3
1.042.O.	1.112.O.	57
1.042.O.	1.113.A.	3
1.042.O.	1.115.A.	3
1.042.O.	1.115.B.	3
1.042.O.	1.116.O.	2
1.042.O.	1.118.A.	1
1.042.O.	1.118.B.	1
1.042.O.	1.119.O.	17
1.042.O.	1.121.O.	1
1.042.O.	1.122.A.	2
1.042.O.	1.122.B.	2
1.042.O.	1.123.O.	13
1.042.O.	1.124.O.	3
1.042.O.	1.127.O.	21
1.042.O.	1.131.O.	2
1.042.O.	1.132.O.	4
1.042.O.	1.133.O.	3
1.042.O.	1.134.O.	3
1.042.O.	1.135.O.	22
1.042.O.	1.137.O.	18
1.042.O.	1.143.O.	17
1.042.O.	1.144.O.	25
1.042.O.	1.147.O.	7
1.042.O.	1.148.O.	1
1.042.O.	1.149.O.	15
1.042.O.	1.150.O.	3
1.042.O.	1.151.O.	1
1.042.O.	1.152.O.	3
1.042.O.	1.154.O.	4
1.042.O.	1.155.O.	1
1.042.O.	1.157.O.	2
1.042.O.	1.158.O.	2
1.042.O.	1.160.O.	1
1.042.O.	1.161.O.	3
1.042.O.	1.162.O.	7
1.042.O.	1.164.O.	2
1.042.O.	1.165.O.	1
1.042.O.	1.167.O.	2
1.042.O.	1.168.O.	3
1.042.O.	1.170.O.	1
1.042.O.	1.171.O.	2
1.042.O.	1.172.O.	2
1.042.O.	1.173.O.	15
1.042.O.	1.174.O.	1
1.042.O.	1.175.O.	2
1.042.O.	1.176.O.	3
1.042.O.	1.177.O.	24
1.042.O.	1.178.O.	22
1.042.O.	1.181.O.	2
1.042.O.	1.182.O.	2
1.042.O.	1.184.A.	1
1.042.O.	1.186.O.	16
1.042.O.	1.187.O.	1
1.042.O.	1.189.B.	2
1.042.O.	1.189.C.	2
1.042.O.	1.189.O.	2
1.042.O.	1.191.O.	3
1.042.O.	1.193.O.	3
1.042.O.	1.194.O.	2
1.042.O.	1.195.O.	2
1.042.O.	1.196.O.	2
1.042.O.	1.197.A.	1
1.042.O.	1.198.A.	20
1.042.O.	1.198.B.	20
1.042.O.	1.199.A.	14
1.042.O.	1.199.B.	14
1.042.O.	1.200.O.	2
1.042.O.	1.201.B.	3
1.042.O.	1.205.O.	1
1.042.O.	1.206.O.	2
1.042.O.	1.210.O.	1
1.042.O.	1.213.O.	25
1.042.O.	1.214.O.	7
1.042.O.	1.216.O.	22
1.042.O.	1.223.O.	2
1.042.O.	1.225.O.	4
1.042.O.	1.226.O.	4
1.042.O.	1.228.O.	3
1.042.O.	1.231.O.	17
1.042.O.	1.232.O.	1
1.042.O.	1.233.A.	3
1.042.O.	1.233.B.	3
1.042.O.	1.236.O.	19
1.042.O.	1.237.A.	1
1.042.O.	1.237.B.	1
1.042.O.	1.238.A.	1
1.042.O.	1.238.B.	1
1.042.O.	1.239.O.	3
1.042.O.	1.242.O.	2
1.042.O.	1.243.O.	14
1.042.O.	1.245.O.	1
1.042.O.	1.246.O.	1
1.042.O.	1.247.A.	5
1.042.O.	1.247.B.	5
1.042.O.	1.248.O.	14
1.042.O.	1.250.O.	1
1.042.O.	1.251.O.	3
1.042.O.	1.256.O.	14
1.042.O.	1.259.O.	1
1.042.O.	1.263.A.	14
1.042.O.	1.263.B.	14
1.042.O.	1.265.O.	24
1.042.O.	1.266.O.	5
1.042.O.	1.267.O.	2
1.042.O.	1.268.A.	2
1.042.O.	1.268.B.	2
1.042.O.	1.269.O.	2
1.042.O.	1.270.A.	2
1.042.O.	1.270.B.	2
1.042.O.	1.271.A.	2
1.042.O.	1.271.B.	2
1.042.O.	1.272.O.	2
1.042.O.	1.273.O.	14
1.042.O.	1.274.O.	2
1.042.O.	1.275.O.	5
1.042.O.	1.276.O.	18
1.042.O.	1.277.A.	2
1.042.O.	1.277.B.	2
1.042.O.	1.278.O.	16
1.042.O.	1.280.O.	2
1.042.O.	1.281.O.	2
1.042.O.	1.282.A.	2
1.042.O.	1.283.A.	1
1.042.O.	1.283.B.	1
1.042.O.	1.283.C.	1
1.042.O.	1.284.A.	3
1.042.O.	1.286.O.	15
1.042.O.	1.287.O.	3
1.042.O.	1.289.A.	2
1.042.O.	1.291.O.	1
1.042.O.	12G01.O.	22
1.042.O.	2.095.A.	24
1.042.O.	2.095.B.	24
1.042.O.	2.130.O.	3
1.042.O.	2.275.O.	1
1.043.O.	1.044.O.	21
1.043.O.	1.048.O.	21
1.043.O.	1.057.O.	21
1.043.O.	1.062.O.	18
1.043.O.	1.069.O.	18
1.043.O.	1.080.O.	19
1.043.O.	1.095.O.	21
1.043.O.	1.102.O.	21
1.043.O.	1.107.A.	21
1.043.O.	1.107.B.	21
1.043.O.	1.107.C.	21
1.043.O.	1.125.O.	18
1.043.O.	1.141.A.	19
1.043.O.	1.249.A.	5
1.043.O.	1.249.B.	5
1.043.O.	2.092.O.	18
1.044.O.	1.048.O.	21
1.044.O.	1.057.O.	21
1.044.O.	1.062.O.	18
1.044.O.	1.069.O.	18
1.044.O.	1.080.O.	19
1.044.O.	1.095.O.	21
1.044.O.	1.102.O.	21
1.044.O.	1.107.A.	21
1.044.O.	1.107.B.	21
1.044.O.	1.107.C.	21
1.044.O.	1.125.O.	18
1.044.O.	1.141.A.	19
1.044.O.	1.249.A.	5
1.044.O.	1.249.B.	5
1.044.O.	2.092.O.	18
1.046.O.	1.047.O.	3
1.046.O.	1.049.O.	4
1.046.O.	1.050.O.	4
1.046.O.	1.052.A.	3
1.046.O.	1.055.O.	4
1.046.O.	1.056.O.	4
1.046.O.	1.060.A.	1
1.046.O.	1.064.O.	1
1.046.O.	1.066.O.	4
1.046.O.	1.067.O.	1
1.046.O.	1.068.O.	4
1.046.O.	1.072.O.	4
1.046.O.	1.074.O.	1
1.046.O.	1.075.O.	1
1.046.O.	1.076.O.	1
1.046.O.	1.079.O.	1
1.046.O.	1.081.O.	1
1.046.O.	1.082.O.	1
1.046.O.	1.083.O.	4
1.046.O.	1.084.O.	2
1.046.O.	1.085.O.	1
1.046.O.	1.086.O.	3
1.046.O.	1.088.O.	58
1.046.O.	1.089.O.	60
1.046.O.	1.093.O.	1
1.046.O.	1.094.O.	1
1.046.O.	1.098.O.	60
1.046.O.	1.100.O.	1
1.046.O.	1.103.O.	54
1.046.O.	1.104.O.	53
1.046.O.	1.105.O.	2
1.046.O.	1.106.O.	2
1.046.O.	1.108.O.	1
1.046.O.	1.110.O.	1
1.046.O.	1.113.A.	3
1.046.O.	1.115.A.	1
1.046.O.	1.115.B.	1
1.046.O.	1.116.O.	1
1.046.O.	1.117.O.	1
1.046.O.	1.118.A.	58
1.046.O.	1.118.B.	58
1.046.O.	1.122.A.	2
1.046.O.	1.122.B.	2
1.046.O.	1.124.O.	3
1.046.O.	1.131.O.	1
1.046.O.	1.132.O.	1
1.046.O.	1.133.O.	2
1.046.O.	1.134.O.	1
1.046.O.	1.135.O.	1
1.046.O.	1.144.O.	1
1.046.O.	1.147.O.	1
1.046.O.	1.148.O.	1
1.046.O.	1.149.O.	3
1.046.O.	1.151.O.	2
1.046.O.	1.157.O.	2
1.046.O.	1.160.O.	59
1.046.O.	1.161.O.	3
1.046.O.	1.162.O.	1
1.046.O.	1.164.O.	4
1.046.O.	1.165.O.	2
1.046.O.	1.167.O.	1
1.046.O.	1.168.O.	1
1.046.O.	1.170.O.	1
1.046.O.	1.171.O.	55
1.046.O.	1.172.O.	1
1.046.O.	1.173.O.	1
1.046.O.	1.176.O.	2
1.046.O.	1.177.O.	1
1.046.O.	1.178.O.	2
1.046.O.	1.181.O.	2
1.046.O.	1.185.O.	1
1.046.O.	1.186.O.	3
1.046.O.	1.189.B.	1
1.046.O.	1.189.C.	1
1.046.O.	1.189.O.	1
1.046.O.	1.191.O.	1
1.046.O.	1.193.O.	2
1.046.O.	1.194.O.	57
1.046.O.	1.195.O.	58
1.046.O.	1.196.O.	56
1.046.O.	1.197.A.	3
1.046.O.	1.198.A.	3
1.046.O.	1.198.B.	3
1.046.O.	1.199.A.	3
1.046.O.	1.199.B.	3
1.046.O.	1.200.O.	57
1.046.O.	1.201.B.	3
1.046.O.	1.205.O.	2
1.046.O.	1.206.O.	2
1.046.O.	1.207.B.	1
1.046.O.	1.208.B.	1
1.046.O.	1.214.O.	2
1.046.O.	1.225.O.	4
1.046.O.	1.226.O.	2
1.046.O.	1.228.O.	2
1.046.O.	1.232.O.	2
1.046.O.	1.233.A.	1
1.046.O.	1.233.B.	1
1.046.O.	1.236.O.	3
1.046.O.	1.237.A.	59
1.046.O.	1.237.B.	59
1.046.O.	1.239.O.	2
1.046.O.	1.240.O.	1
1.046.O.	1.242.O.	1
1.046.O.	1.243.O.	3
1.046.O.	1.246.O.	1
1.046.O.	1.247.A.	3
1.046.O.	1.247.B.	3
1.046.O.	1.248.O.	4
1.046.O.	1.250.O.	58
1.046.O.	1.251.O.	55
1.046.O.	1.256.O.	4
1.046.O.	1.263.A.	4
1.046.O.	1.263.B.	4
1.046.O.	1.264.O.	1
1.046.O.	1.265.O.	3
1.046.O.	1.266.O.	1
1.046.O.	1.267.O.	56
1.046.O.	1.268.A.	57
1.046.O.	1.268.B.	57
1.046.O.	1.269.O.	58
1.046.O.	1.270.A.	57
1.046.O.	1.270.B.	57
1.046.O.	1.271.A.	57
1.046.O.	1.271.B.	57
1.046.O.	1.272.O.	57
1.046.O.	1.273.O.	4
1.046.O.	1.274.O.	56
1.046.O.	1.275.O.	2
1.046.O.	1.276.O.	2
1.046.O.	1.277.A.	57
1.046.O.	1.277.B.	57
1.046.O.	1.278.O.	3
1.046.O.	1.280.O.	57
1.046.O.	1.281.O.	57
1.046.O.	1.282.A.	57
1.046.O.	1.283.A.	58
1.046.O.	1.283.B.	58
1.046.O.	1.283.C.	58
1.046.O.	1.284.A.	3
1.046.O.	1.285.O.	57
1.046.O.	1.286.O.	3
1.046.O.	1.287.O.	3
1.046.O.	1.289.A.	3
1.046.O.	1.291.O.	2
1.046.O.	12G01.O.	1
1.046.O.	2.044.O.	4
1.046.O.	2.095.A.	1
1.046.O.	2.095.B.	1
1.046.O.	2.096.O.	4
1.046.O.	2.117.O.	1
1.046.O.	2.275.O.	1
1.047.O.	1.049.O.	1
1.047.O.	1.050.O.	1
1.047.O.	1.052.A.	1
1.047.O.	1.054.O.	4
1.047.O.	1.055.O.	1
1.047.O.	1.060.A.	46
1.047.O.	1.061.O.	1
1.047.O.	1.063.O.	2
1.047.O.	1.064.O.	2
1.047.O.	1.067.O.	3
1.047.O.	1.071.A.	2
1.047.O.	1.074.O.	4
1.047.O.	1.075.O.	2
1.047.O.	1.076.O.	5
1.047.O.	1.079.O.	4
1.047.O.	1.082.O.	6
1.047.O.	1.083.O.	1
1.047.O.	1.084.O.	2
1.047.O.	1.085.O.	3
1.047.O.	1.086.O.	10
1.047.O.	1.087.A.	4
1.047.O.	1.088.O.	3
1.047.O.	1.089.O.	4
1.047.O.	1.090.B.	4
1.047.O.	1.091.O.	3
1.047.O.	1.093.O.	2
1.047.O.	1.094.O.	2
1.047.O.	1.097.O.	1
1.047.O.	1.098.O.	4
1.047.O.	1.100.O.	9
1.047.O.	1.103.O.	3
1.047.O.	1.104.O.	1
1.047.O.	1.105.O.	15
1.047.O.	1.106.O.	17
1.047.O.	1.108.O.	2
1.047.O.	1.110.O.	5
1.047.O.	1.111.A.	3
1.047.O.	1.111.B.	3
1.047.O.	1.112.O.	3
1.047.O.	1.113.A.	48
1.047.O.	1.115.A.	5
1.047.O.	1.115.B.	5
1.047.O.	1.116.O.	4
1.047.O.	1.117.O.	1
1.047.O.	1.118.A.	3
1.047.O.	1.118.B.	3
1.047.O.	1.119.O.	8
1.047.O.	1.122.A.	5
1.047.O.	1.122.B.	5
1.047.O.	1.123.O.	6
1.047.O.	1.124.O.	6
1.047.O.	1.127.O.	12
1.047.O.	1.131.O.	4
1.047.O.	1.132.O.	4
1.047.O.	1.133.O.	3
1.047.O.	1.134.O.	4
1.047.O.	1.135.O.	9
1.047.O.	1.137.O.	10
1.047.O.	1.139.A.	1
1.047.O.	1.139.B.	1
1.047.O.	1.143.O.	8
1.047.O.	1.144.O.	10
1.047.O.	1.147.O.	4
1.047.O.	1.148.O.	5
1.047.O.	1.149.O.	18
1.047.O.	1.150.O.	1
1.047.O.	1.151.O.	5
1.047.O.	1.152.O.	1
1.047.O.	1.155.O.	2
1.047.O.	1.157.O.	3
1.047.O.	1.158.O.	5
1.047.O.	1.160.O.	4
1.047.O.	1.161.O.	3
1.047.O.	1.162.O.	4
1.047.O.	1.164.O.	6
1.047.O.	1.165.O.	3
1.047.O.	1.167.O.	4
1.047.O.	1.168.O.	5
1.047.O.	1.169.O.	1
1.047.O.	1.170.O.	1
1.047.O.	1.171.O.	2
1.047.O.	1.172.O.	4
1.047.O.	1.173.O.	16
1.047.O.	1.174.O.	5
1.047.O.	1.175.O.	6
1.047.O.	1.176.O.	5
1.047.O.	1.177.O.	8
1.047.O.	1.178.O.	9
1.047.O.	1.181.O.	7
1.047.O.	1.183.O.	1
1.047.O.	1.184.A.	2
1.047.O.	1.185.O.	1
1.047.O.	1.186.O.	15
1.047.O.	1.187.O.	2
1.047.O.	1.188.A.	1
1.047.O.	1.188.B.	1
1.047.O.	1.188.C.	1
1.047.O.	1.189.B.	6
1.047.O.	1.189.C.	6
1.047.O.	1.189.O.	6
1.047.O.	1.191.O.	7
1.047.O.	1.193.O.	1
1.047.O.	1.194.O.	2
1.047.O.	1.195.O.	2
1.047.O.	1.196.O.	2
1.047.O.	1.197.A.	49
1.047.O.	1.198.A.	12
1.047.O.	1.198.B.	12
1.047.O.	1.199.A.	16
1.047.O.	1.199.B.	16
1.047.O.	1.200.O.	2
1.047.O.	1.201.B.	7
1.047.O.	1.205.O.	2
1.047.O.	1.206.O.	4
1.047.O.	1.207.B.	1
1.047.O.	1.209.O.	1
1.047.O.	1.210.O.	5
1.047.O.	1.211.A.	1
1.047.O.	1.211.B.	1
1.047.O.	1.213.O.	8
1.047.O.	1.214.O.	3
1.047.O.	1.215.A.	1
1.047.O.	1.215.B.	1
1.047.O.	1.216.O.	7
1.047.O.	1.223.O.	6
1.047.O.	1.224.A.	1
1.047.O.	1.225.O.	7
1.047.O.	1.226.O.	3
1.047.O.	1.228.O.	5
1.047.O.	1.231.O.	8
1.047.O.	1.232.O.	3
1.047.O.	1.233.A.	6
1.047.O.	1.233.B.	6
1.047.O.	1.236.O.	9
1.047.O.	1.237.A.	4
1.047.O.	1.237.B.	4
1.047.O.	1.238.A.	1
1.047.O.	1.238.B.	1
1.047.O.	1.239.O.	4
1.047.O.	1.240.O.	3
1.047.O.	1.242.O.	4
1.047.O.	1.243.O.	15
1.047.O.	1.244.A.	2
1.047.O.	1.245.O.	2
1.047.O.	1.246.O.	6
1.047.O.	1.247.A.	3
1.047.O.	1.247.B.	3
1.047.O.	1.248.O.	16
1.047.O.	1.250.O.	2
1.047.O.	1.251.O.	2
1.047.O.	1.255.O.	2
1.047.O.	1.256.O.	15
1.047.O.	1.259.O.	1
1.047.O.	1.261.O.	1
1.047.O.	1.263.A.	13
1.047.O.	1.263.B.	13
1.047.O.	1.265.O.	11
1.047.O.	1.266.O.	3
1.047.O.	1.267.O.	2
1.047.O.	1.268.A.	2
1.047.O.	1.268.B.	2
1.047.O.	1.269.O.	2
1.047.O.	1.270.A.	2
1.047.O.	1.270.B.	2
1.047.O.	1.271.A.	2
1.047.O.	1.271.B.	2
1.047.O.	1.272.O.	2
1.047.O.	1.273.O.	19
1.047.O.	1.274.O.	2
1.047.O.	1.275.O.	1
1.047.O.	1.276.O.	10
1.047.O.	1.277.A.	2
1.047.O.	1.277.B.	2
1.047.O.	1.278.O.	15
1.047.O.	1.280.O.	2
1.047.O.	1.281.O.	2
1.047.O.	1.282.A.	2
1.047.O.	1.283.A.	2
1.047.O.	1.283.B.	2
1.047.O.	1.283.C.	2
1.047.O.	1.284.A.	53
1.047.O.	1.285.O.	1
1.047.O.	1.286.O.	17
